GEO.id,Id
GEO.id2,Id2
GEO.display-label,Geography
A1_REV,COUNTY GOVERNMENT AMOUNT; Revenue
A5_GASSUPPLY,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Gas supply
A1_TRANSIT,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Transit
A2_TRANSIT,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Transit
A3_TRANSIT,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Transit
A4_TRANSIT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Transit
A5_TRANSIT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Utility expenditure - Transit
A1_LIQUORSTOREXPEN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Liquor store expenditure
A2_LIQUORSTOREXPEN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Liquor store expenditure
A3_LIQUORSTOREXPEN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Liquor store expenditure
A4_LIQUORSTOREXPEN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Liquor store expenditure
A5_LIQUORSTOREXPEN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Liquor store expenditure
A1_INSURANCETRUSTEXPEN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure
A2_INSURANCETRUSTEXPEN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure
A3_INSURANCETRUSTEXPEN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure
A4_INSURANCETRUSTEXPEN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure
A5_INSURANCETRUSTEXPEN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure
A1_UNEMPLOYCOMPEN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Unemployment compensation
A2_UNEMPLOYCOMPEN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Unemployment compensation
A3_UNEMPLOYCOMPEN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Unemployment compensation
A4_UNEMPLOYCOMPEN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Unemployment compensation
A5_UNEMPLOYCOMPEN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Unemployment compensation
A1_EMPLOYEERETIRE,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Employee retirement
A2_EMPLOYEERETIRE,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Employee retirement
A3_EMPLOYEERETIRE,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Employee retirement
A4_EMPLOYEERETIRE,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Employee retirement
A5_EMPLOYEERETIRE,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Employee retirement
A1_WORKERSCOMPEN,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Workers' compensation
A2_WORKERSCOMPEN,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Workers' compensation
A3_WORKERSCOMPEN,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Workers' compensation
A4_WORKERSCOMPEN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Workers' compensation
A5_WORKERSCOMPEN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Workers' compensation
A1_OTHEINSURTRUST,COUNTY GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Other insurance trust
A2_OTHEINSURTRUST,MUNICIPAL GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Other insurance trust
A3_OTHEINSURTRUST,TOWNSHIP GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Other insurance trust
A4_OTHEINSURTRUST,SPECIAL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Other insurance trust
A5_OTHEINSURTRUST,SCHOOL DISTRICT GOVERNMENT AMOUNT; Expenditure - Direct expenditure by function - Insurance trust expenditure - Other insurance trust
A1_DEBTOUT,COUNTY GOVERNMENT AMOUNT; Debt outstanding
A2_DEBTOUT,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding
A3_DEBTOUT,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding
A4_DEBTOUT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding
A5_DEBTOUT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding
A1_SHORTTERM,COUNTY GOVERNMENT AMOUNT; Debt outstanding - Short-term
A2_SHORTTERM,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding - Short-term
A3_SHORTTERM,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding - Short-term
A4_SHORTTERM,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Short-term
A5_SHORTTERM,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Short-term
A1_LONGTERM,COUNTY GOVERNMENT AMOUNT; Debt outstanding - Long-term
A2_LONGTERM,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding - Long-term
A3_LONGTERM,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding - Long-term
A4_LONGTERM,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term
A5_LONGTERM,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term
A1_PUBLICDEBTFORPRIVA,COUNTY GOVERNMENT AMOUNT; Debt outstanding - Long-term - Public debt for private purposes
A2_PUBLICDEBTFORPRIVA,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding - Long-term - Public debt for private purposes
A3_PUBLICDEBTFORPRIVA,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding - Long-term - Public debt for private purposes
A4_PUBLICDEBTFORPRIVA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term - Public debt for private purposes
A5_PUBLICDEBTFORPRIVA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term - Public debt for private purposes
A1_LONGTERDEBTISS,COUNTY GOVERNMENT AMOUNT; Debt outstanding - Long-term debt issued
A2_LONGTERDEBTISS,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding - Long-term debt issued
A3_LONGTERDEBTISS,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding - Long-term debt issued
A4_LONGTERDEBTISS,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term debt issued
A5_LONGTERDEBTISS,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term debt issued
A1_LONGTERMDEBTRETI,COUNTY GOVERNMENT AMOUNT; Debt outstanding - Long-term debt retired
A2_LONGTERMDEBTRETI,MUNICIPAL GOVERNMENT AMOUNT; Debt outstanding - Long-term debt retired
A3_LONGTERMDEBTRETI,TOWNSHIP GOVERNMENT AMOUNT; Debt outstanding - Long-term debt retired
A4_LONGTERMDEBTRETI,SPECIAL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term debt retired
A5_LONGTERMDEBTRETI,SCHOOL DISTRICT GOVERNMENT AMOUNT; Debt outstanding - Long-term debt retired
A1_CASHANDSECURHOLD,COUNTY GOVERNMENT AMOUNT; Cash and security holdings
A2_CASHANDSECURHOLD,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings
A3_CASHANDSECURHOLD,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings
A4_CASHANDSECURHOLD,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings
A5_CASHANDSECURHOLD,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings
A1_INSURACETRUSTFUND,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds
A2_INSURACETRUSTFUND,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds
A3_INSURACETRUSTFUND,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds
A4_INSURACETRUSTFUND,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds
A5_INSURACETRUSTFUND,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds
A1_UNEMPLOYMENTCOMPENS,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Unemployment compensation
A2_UNEMPLOYMENTCOMPENS,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Unemployment compensation
A3_UNEMPLOYMENTCOMPENS,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Unemployment compensation
A4_UNEMPLOYMENTCOMPENS,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Unemployment compensation
A5_UNEMPLOYMENTCOMPENS,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Unemployment compensation
A1_EMPLOYERETIRE,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Employee retirement
A2_EMPLOYERETIRE,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Employee retirement
A3_EMPLOYERETIRE,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Employee retirement
A4_EMPLOYERETIRE,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Employee retirement
A5_EMPLOYERETIRE,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Employee retirement
A1_WORKERSCOMPENSA,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Workers'compensation
A2_WORKERSCOMPENSA,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Workers'compensation
A3_WORKERSCOMPENSA,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Workers'compensation
A4_WORKERSCOMPENSA,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Workers'compensation
A5_WORKERSCOMPENSA,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Workers'compensation
A1_MIS,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Miscellaneous
A2_MIS,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Miscellaneous
A3_MIS,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Miscellaneous
A4_MIS,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Miscellaneous
A5_MIS,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Insurance trust funds - Miscellaneous
A1_OHTERTHANINSURANTRUSTFUND,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds
A2_OHTERTHANINSURANTRUSTFUND,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds
A3_OHTERTHANINSURANTRUSTFUND,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds
A4_OHTERTHANINSURANTRUSTFUND,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds
A5_OHTERTHANINSURANTRUSTFUND,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds
A1_OFFSETSTODEBT,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Offsets to debt
A2_OFFSETSTODEBT,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Offsets to debt
A3_OFFSETSTODEBT,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Offsets to debt
A4_OFFSETSTODEBT,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Offsets to debt
A5_OFFSETSTODEBT,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Offsets to debt
A1_BONDFUN,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Bond funds
A2_BONDFUN,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Bond funds
A3_BONDFUN,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Bond funds
A4_BONDFUN,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Bond funds
A5_BONDFUN,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Bond funds
A1_OTH,COUNTY GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Other
A2_OTH,MUNICIPAL GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Other
A3_OTH,TOWNSHIP GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Other
A4_OTH,SPECIAL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Other
A5_OTH,SCHOOL DISTRICT GOVERNMENT AMOUNT; Cash and security holdings - Other than insurance trust funds - By purpose: - Other
